set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
PNW	52	16287.951461376471	1262.9046459258593	0	509.8
PNW	53	16970.367182548092	1249.5721240078135	0	509.8
PNW	54	18758.00755268645	1327.4050143291154	0	509.8
PNW	55	21917.960149064304	1463.4714840186468	0	509.8
PNW	56	23576.9701206999	1060.4997142533653	0	509.8
PNW	57	23386.717492742227	1154.319766169865	0	509.8
PNW	58	22592.94872087884	1404.5715357594904	0	509.8
PNW	59	21595.761396558268	1493.9608262615025	0	509.8
PNW	60	20820.889137990118	1574.3871054234776	0	509.8
PNW	61	20121.250412794296	1572.7708182118881	0	509.8
PNW	62	19669.37402433	1509.427691984978	0	509.8
PNW	63	19342.325727134932	1859.3088589558624	0	509.8
PNW	64	19671.56930752206	1996.6629342319422	0	509.8
PNW	65	21196.685832978168	1938.927223292763	0	509.8
PNW	66	23052.159433746147	2091.629059666321	0	509.8
PNW	67	23128.06020434979	2210.105301301216	0	509.8
PNW	68	22787.099131787974	2295.578108634418	0	509.8
PNW	69	21975.63142440918	2453.7247873341466	0	509.8
PNW	70	20363.499920087907	2865.608383954397	0	509.8
PNW	71	18340.961927295946	3239.632432982829	0	509.8
PNW	72	16928.101054339568	3598.547970078124	0	509.8
PNW	73	16557.97907753	310.09836372662534	0	509.8
PNW	74	16198.318165789193	836.535808716247	0	509.8
PNW	75	16181.767610516195	1542.467962256767	0	509.8
PNW	76	16367.594210491538	1852.2686078745025	0	509.8
PNW	77	17009.255346594022	2046.605637475251	0	509.8
PNW	78	18518.486116921616	2615.0720900964425	0	509.8
PNW	79	21456.87172799493	2869.896626811218	0	509.8
PNW	80	23068.84807710776	3213.2812884788027	0	509.8
PNW	81	22857.537501175928	3644.783091188611	0	509.8
PNW	82	22362.58343468749	4438.099026485801	0	509.8
PNW	83	21899.076901145392	5106.555059632045	0	509.8
PNW	84	21428.32361281428	5203.650958151617	0	509.8
PNW	85	20984.38093356886	5416.482782079193	0	509.8
PNW	86	20607.969439073328	5155.181069897897	0	509.8
PNW	87	20369.178766417743	4505.448562723389	0	509.8
PNW	88	20598.37859578118	2986.2243719161897	0	509.8
PNW	89	21875.039431585585	2240.5769862976513	0	509.8
PNW	90	23197.402220737436	1832.3796181851046	0	509.8
PNW	91	23007.42940678284	1461.8191560623093	0	509.8
PNW	92	22388.013433934855	1224.9520678220542	0	509.8
PNW	93	21392.79547995465	1033.1529117524817	0	509.8
PNW	94	19664.30097860359	525.4353728897929	0	509.8
PNW	95	17886.61628932452	169.37230614503028	0	509.8
PNW	96	16562.237158125015	113.62648909699085	0	509.8
PNW	97	15474.74298743959	1.2970158044414035	0	509.8
PNW	98	15112.251459462645	5.188063217765609	0	509.8
PNW	99	15020.222423097182	4.9522421624126345	0	509.8
PNW	100	15167.177744434812	2.2403000258533305	0	509.8
PNW	101	15773.175468684936	6.720900077560004	0	509.8
PNW	102	17181.3110130446	20.964491730921452	0	509.8
PNW	103	19749.502689091718	40.797042576065955	0	509.8
PNW	104	21399.991834176068	45.93794140284371	0	509.8
PNW	105	21356.44404086238	53.17764798209754	0	509.8
PNW	106	20970.336270409975	85.95677467616217	0	509.8
PNW	107	20604.97388640904	176.07972073050283	0	509.8
PNW	108	20303.76691995492	308.8076719847308	0	509.8
PNW	109	19996.853233621256	578.6655651275448	0	509.8
PNW	110	19752.21639877939	908.15998213555	0	509.8
PNW	111	19576.250365951324	1164.8448390155388	0	509.8
PNW	112	19774.442305077948	1908.2050246524973	0	509.8
PNW	113	20931.131080569266	2130.6286402319784	0	509.8
PNW	114	22123.359074103682	2476.498389137524	0	509.8
PNW	115	21838.963356366585	2619.519929817752	0	509.8
PNW	116	21108.640248602747	2457.844949416457	0	509.8
PNW	117	20159.948732510882	2399.184461897407	0	509.8
PNW	118	18757.036762272208	2406.3124354056	0	509.8
PNW	119	17432.688578179394	2345.476216540756	0	509.8
PNW	120	16302.825786896121	3076.383916257129	0	509.8
PNW	121	14547.053424203574	230.20212035224893	0	509.8
PNW	122	14133.29815106219	290.69250088706343	0	509.8
PNW	123	13877.089115699808	209.78779190231342	0	509.8
PNW	124	13860.355938408946	168.98265524866912	0	509.8
PNW	125	14133.431083417188	166.27799201225992	0	509.8
PNW	126	14791.839743435032	138.40820127187442	0	509.8
PNW	127	15750.76979266774	189.39698369860318	0	509.8
PNW	128	16574.52665055896	215.056005869492	0	509.8
PNW	129	17007.224775598796	150.12056974379817	0	509.8
PNW	130	17355.373773245163	188.6208622260709	0	509.8
PNW	131	17572.2322704053	238.59833507275502	0	509.8
PNW	132	17537.712412351495	279.1212467151209	0	509.8
PNW	133	17352.063682734282	255.88466097501967	0	509.8
PNW	134	17088.48485624458	316.58670757677856	0	509.8
PNW	135	16931.677845141883	291.1628771020906	0	509.8
PNW	136	17065.403527359416	337.56549143230063	0	509.8
PNW	137	17965.236291305868	333.1909911970704	0	509.8
PNW	138	19187.52883647056	823.4406048982829	0	509.8
PNW	139	19116.610834210802	2066.5979007238075	0	509.8
PNW	140	18632.76042483485	2635.0122726266472	0	509.8
PNW	141	18072.54451191591	2927.1511861168165	0	509.8
PNW	142	17299.888772526065	3562.2061312512787	0	509.8
PNW	143	16187.205676944253	5154.7353464338175	0	509.8
PNW	144	15164.388476597509	5547.534769939907	0	509.8
PNW	145	13888.68406600175	0.05563053365341791	0	509.8
PNW	146	13550.39118704344	0.06490228926232086	0	509.8
PNW	147	13446.480830535807	0.2781526682670896	0	509.8
PNW	148	13559.16805615554	0.3986854911828279	0	509.8
PNW	149	13926.834620959422	0.3523267131383127	0	509.8
PNW	150	14677.493022927689	0.5563053365341792	0	509.8
PNW	151	15782.667297704464	0.3152396907027012	0	509.8
PNW	152	16838.45216269369	0.3356375534843988	0	509.8
PNW	153	17375.00927150424	0.4635877804451485	0	509.8
PNW	154	17668.6855014077	0.8066427379745598	0	509.8
PNW	155	17572.515991186217	0.23179389022257424	0	509.8
PNW	156	17212.472248360238	0.03708702243561191	0	509.8
PNW	157	16857.409132224926	0.0	0	509.8
PNW	158	16526.254640069714	0.0	0	509.8
PNW	159	16320.30210393779	0.0	0	509.8
PNW	160	16475.43684345889	0.0	0	509.8
PNW	161	17697.92226268067	0.0	0	509.8
PNW	162	19555.64006093712	0.0	0	509.8
PNW	163	19785.463969667806	0.0	0	509.8
PNW	164	19455.839129214506	0.0	0	509.8
PNW	165	18744.92840619747	0.1390763341335448	0	509.8
PNW	166	17614.806043557495	0.03708702243561191	0	509.8
PNW	167	16123.199064586523	0.03708702243561191	0	509.8
PNW	168	15011.661639687229	0.04635877804451485	0	509.8
PNW	169	14921.788538299043	1175.6091276885886	0	509.8
PNW	170	14649.725896182732	810.6195743310541	0	509.8
PNW	171	14669.599127226073	1044.106359108464	0	509.8
PNW	172	14913.091312211443	1204.8702714701794	0	509.8
PNW	173	15614.146542316985	1192.1504201697664	0	509.8
PNW	174	17140.334106094662	1266.4066484553034	0	509.8
PNW	175	20008.898427891825	1396.2204430293386	0	509.8
PNW	176	21732.280901795413	1011.7664724162503	0	509.8
PNW	177	21617.200469565112	1101.2752027757838	0	509.8
PNW	178	21082.329146492142	1340.027129561431	0	509.8
PNW	179	20516.635147509263	1425.3087056971551	0	509.8
PNW	180	19860.00332184044	1502.0391485851715	0	509.8
PNW	181	19259.598014415	1500.4971347698895	0	509.8
PNW	182	18736.3251334905	1440.064821103932	0	509.8
PNW	183	18353.35580331668	1773.8678663223284	0	509.8
PNW	184	18616.094120974067	1904.9100970238392	0	509.8
PNW	185	20182.03340312327	1849.827520570243	0	509.8
PNW	186	22079.988252554213	1995.5122352784708	0	509.8
PNW	187	22206.29512125731	2108.5441271809273	0	509.8
PNW	188	21787.270822217324	2190.089194662546	0	509.8
PNW	189	20983.447675135983	2340.968544351972	0	509.8
PNW	190	19418.14021937424	2733.924815813095	0	509.8
PNW	191	17561.61796404458	3090.761302988169	0	509.8
PNW	192	16195.424020095168	3433.183561081801	0	509.8
PNW	193	16288.826175376997	4274.7491215758255	0	509.8
PNW	194	16016.521000333181	3367.5911496761573	0	509.8
PNW	195	15993.191158977468	2623.954859474702	0	509.8
PNW	196	16219.86658611252	2114.5228781247	0	509.8
PNW	197	16920.039373632535	1883.5505110145716	0	509.8
PNW	198	18554.80853044726	1657.1077191465881	0	509.8
PNW	199	21705.03099761529	1436.8594598668167	0	509.8
PNW	200	23438.559006499512	1420.3203376082813	0	509.8
PNW	201	23159.19326814845	1262.2009092208446	0	509.8
PNW	202	22408.684325158094	982.4138930057782	0	509.8
PNW	203	21639.443018412545	828.1582242950321	0	509.8
PNW	204	20972.4775041622	845.874441643683	0	509.8
PNW	205	20389.392837216503	822.6837540403357	0	509.8
PNW	206	19901.227882143125	766.6025336701033	0	509.8
PNW	207	19576.635535647758	616.7136251773697	0	509.8
PNW	208	19947.15953768557	675.9005514731671	0	509.8
PNW	209	21632.453438335182	741.4816735819217	0	509.8
PNW	210	23592.79352938687	736.5824843245352	0	509.8
PNW	211	23690.42335874648	901.0911359045264	0	509.8
PNW	212	23237.61923223729	1299.918933605638	0	509.8
PNW	213	22460.57563657655	1351.0012844142345	0	509.8
PNW	214	20921.897772333134	1349.7566648003392	0	509.8
PNW	215	18810.03231112691	1656.9975518810531	0	509.8
PNW	216	17342.565319260768	2241.73090655343	0	509.8
PNW	217	16306.639097988356	0.1123135368743899	0	509.8
PNW	218	16038.986462383256	0.0	0	509.8
PNW	219	16058.962692557569	0.0	0	509.8
PNW	220	16331.896026263457	0.0	0	509.8
PNW	221	17029.733550097142	0.0	0	509.8
PNW	222	18850.284678630745	0.0	0	509.8
PNW	223	22087.272967632958	0.0	0	509.8
PNW	224	23780.582586106273	0.0	0	509.8
PNW	225	23564.178792880895	0.22462707374877905	0	509.8
PNW	226	22756.029196939297	0.5615676843719489	0	509.8
PNW	227	21864.457222037352	1.6847030531158496	0	509.8
PNW	228	21013.267332014908	0.7861947581207293	0	509.8
PNW	229	20306.398948527352	0.0	0	509.8
PNW	230	19873.419431192306	0.4492541474975594	0	509.8
PNW	231	19552.652163970833	0.3369406106231699	0	509.8
PNW	232	19902.62024088661	0.0	0	509.8
PNW	233	21397.698587728002	0.0	0	509.8
PNW	234	23276.954038637505	0.0	0	509.8
PNW	235	23379.65383239538	0.0	0	509.8
PNW	236	23017.70797252209	0.0	0	509.8
PNW	237	22202.29955876357	0.0	0	509.8
PNW	238	20566.37953016861	0.0	0	509.8
PNW	239	18539.479160679093	0.0	0	509.8
PNW	240	17108.690009250247	0.0	0	509.8
PNW	241	16560.361146101714	4264.561057498614	0	509.8
PNW	242	16237.768313124663	3359.5651267580915	0	509.8
PNW	243	16230.835374850474	2617.7011544071675	0	509.8
PNW	244	16421.48828014425	2109.483308792705	0	509.8
PNW	245	17075.101404553872	1879.0614210696147	0	509.8
PNW	246	18651.591181778316	1653.1583131942489	0	509.8
PNW	247	21629.27532767659	1433.434974398609	0	509.8
PNW	248	23282.946889673032	1416.9352700409977	0	509.8
PNW	249	23057.431989884037	1259.19268970299	0	509.8
PNW	250	22534.208154035485	980.072493450476	0	509.8
PNW	251	22067.333722250958	826.184464241465	0	509.8
PNW	252	21561.138685169473	843.8584583034574	0	509.8
PNW	253	21119.36262032761	820.7230413615167	0	509.8
PNW	254	20719.78430046629	764.7754800787328	0	509.8
PNW	255	20485.136638240627	615.2438037324378	0	509.8
PNW	256	20721.187533966782	674.289669072262	0	509.8
PNW	257	22008.587961995265	739.7144908566473	0	509.8
PNW	258	23462.41336545021	734.8269778994742	0	509.8
PNW	259	23344.142795721742	898.9435539129498	0	509.8
PNW	260	22735.817245041133	1296.8208202394267	0	509.8
PNW	261	21748.073397883	1347.7814258301282	0	509.8
PNW	262	19998.81014214408	1346.5397725340256	0	509.8
PNW	263	18187.511150451566	1653.0484084917623	0	509.8
PNW	264	16869.33620606901	2236.388160705596	0	509.8
PNW	265	16597.553002412482	49.14412145228715	0	509.8
PNW	266	16246.233567267922	45.093521649860776	0	509.8
PNW	267	16149.326581415284	55.09643681888489	0	509.8
PNW	268	16324.655428622309	138.64754326751392	0	509.8
PNW	269	16971.31412012288	172.73441122264717	0	509.8
PNW	270	18472.085181707505	328.7125977176449	0	509.8
PNW	271	21190.355801035897	350.40643920804894	0	509.8
PNW	272	22944.926553869434	406.9338633686385	0	509.8
PNW	273	22907.018452804703	450.346827554874	0	509.8
PNW	274	22483.145571079498	492.83899405898035	0	509.8
PNW	275	22048.412831561447	716.6216570798911	0	509.8
PNW	276	21681.18589196535	1263.2381450695314	0	509.8
PNW	277	21299.53409477587	2034.5617490476002	0	509.8
PNW	278	20994.48122371946	2338.7679836160673	0	509.8
PNW	279	20790.47645343271	2156.5420789427126	0	509.8
PNW	280	21007.143605803463	2675.4385998893504	0	509.8
PNW	281	22182.895438930518	2831.9601536258565	0	509.8
PNW	282	23428.043239349572	2781.7024115197205	0	509.8
PNW	283	23126.523284144445	2862.24296997862	0	509.8
PNW	284	22384.407162015228	2313.433271637216	0	509.8
PNW	285	21387.98356216657	1911.5192245062226	0	509.8
PNW	286	19914.12723456419	1611.375021840845	0	509.8
PNW	287	18478.34400847019	1567.7518218526186	0	509.8
PNW	288	17260.528295654633	1382.2646345676667	0	509.8
PNW	289	16750.977908157172	47.944342461019026	0	509.8
PNW	290	16350.507305687937	43.99263189297857	0	509.8
PNW	291	16252.189370524751	53.75134109969071	0	509.8
PNW	292	16360.292034801396	135.26267434143486	0	509.8
PNW	293	16807.115625138318	168.51736325170705	0	509.8
PNW	294	17809.09076647301	320.68757952112065	0	509.8
PNW	295	19282.751082885414	341.8517988615925	0	509.8
PNW	296	20539.054562191173	396.99919192315787	0	509.8
PNW	297	21291.51722877565	439.352294607344	0	509.8
PNW	298	21766.791031272387	480.8070794845431	0	509.8
PNW	299	21780.49233151384	699.1264290964799	0	509.8
PNW	300	21162.36384783245	1232.3981067773746	0	509.8
PNW	301	20498.389282935626	1984.8910179243467	0	509.8
PNW	302	20036.720612246	2281.670519885489	0	509.8
PNW	303	19720.121499164874	2103.8933835618577	0	509.8
PNW	304	19857.74396697128	2610.121835041056	0	509.8
PNW	305	20964.11822306334	2762.822153067081	0	509.8
PNW	306	22526.496675203758	2713.7913773069813	0	509.8
PNW	307	22347.402283441304	2792.365660509993	0	509.8
PNW	308	21658.433265656968	2256.9543163728354	0	509.8
PNW	309	20863.32325044485	1864.852389507568	0	509.8
PNW	310	19846.054916564186	1572.0357511177765	0	509.8
PNW	311	18544.40036556295	1529.477545218998	0	509.8
PNW	312	17413.879390494625	1348.5187455392645	0	509.8
PNW	313	16671.207354930062	110.17430063884936	0	509.8
PNW	314	16311.252214350416	161.15147197347866	0	509.8
PNW	315	16185.035049356688	166.86288619908498	0	509.8
PNW	316	16281.771529394508	274.21507662116187	0	509.8
PNW	317	16720.223096847443	427.46015880665095	0	509.8
PNW	318	17629.177161169726	377.6700646975481	0	509.8
PNW	319	19038.68962091866	75.88341706972338	0	509.8
PNW	320	20228.38264576876	96.31012223571388	0	509.8
PNW	321	20919.314492535075	179.15922540303418	0	509.8
PNW	322	21245.524974769032	479.16152173584214	0	509.8
PNW	323	21159.848461675887	1179.0054811159075	0	509.8
PNW	324	20861.514267526272	1958.746304214712	0	509.8
PNW	325	20537.161610860978	2152.531231968207	0	509.8
PNW	326	20216.626273549537	1815.9087000270245	0	509.8
PNW	327	20038.332561455205	1259.1988608100828	0	509.8
PNW	328	20168.085852937947	495.2804002887748	0	509.8
PNW	329	21336.450870385248	240.88729410351255	0	509.8
PNW	330	23037.495695809834	787.5778933361995	0	509.8
PNW	331	23008.257591437163	1426.3529075768186	0	509.8
PNW	332	22491.25132243369	2182.2865884007547	0	509.8
PNW	333	21628.418173921804	2634.0818431467733	0	509.8
PNW	334	20388.289335193604	3148.482409385111	0	509.8
PNW	335	18819.861601257857	3664.3761740404616	0	509.8
PNW	336	17467.071341601604	3994.585518028256	0	509.8
PNW	337	16143.895171149068	5215.758754970328	0	509.8
PNW	338	15920.576901763423	5760.854603779292	0	509.8
PNW	339	15910.958229536072	5686.112574145185	0	509.8
PNW	340	16149.17526705478	5693.528392769039	0	509.8
PNW	341	16770.342502091666	5117.581995524005	0	509.8
PNW	342	18345.935086794638	5020.669423351031	0	509.8
PNW	343	21253.36774811396	4820.827056025246	0	509.8
PNW	344	23102.75056220441	4497.863187812945	0	509.8
PNW	345	22933.59854928381	4114.767980790912	0	509.8
PNW	346	22402.79337320561	3196.674691513767	0	509.8
PNW	347	21837.020650007787	2920.357366530628	0	509.8
PNW	348	21214.614528618084	3393.3624302158173	0	509.8
PNW	349	20749.106647723434	3840.961666459051	0	509.8
PNW	350	20368.423131615305	4233.557175690572	0	509.8
PNW	351	20139.932292084188	4928.663544695221	0	509.8
PNW	352	20406.72630697585	4746.765116986798	0	509.8
PNW	353	21756.746368449374	4373.735031269464	0	509.8
PNW	354	23535.48887396358	3551.8031075828862	0	509.8
PNW	355	23639.778176533007	2470.3796846759064	0	509.8
PNW	356	23130.18884617498	1995.7646473584743	0	509.8
PNW	357	22324.42129529138	1669.3541866109756	0	509.8
PNW	358	20669.97298678828	1479.555819676537	0	509.8
PNW	359	18784.112987225006	1071.8520469244463	0	509.8
PNW	360	17441.879311156114	577.6869694629232	0	509.8
PNW	361	16521.74986600287	0.0	0	509.8
PNW	362	16211.849955537298	0.0	0	509.8
PNW	363	16188.00047533673	0.008495034391795109	0	509.8
PNW	364	16431.787419209868	0.08921389044888138	0	509.8
PNW	365	17146.82122539922	0.1051460874488246	0	509.8
PNW	366	18708.66361868659	0.1051460874488246	0	509.8
PNW	367	21818.8715611069	0.18129576274936016	0	509.8
PNW	368	23543.569521011268	0.07458874777095822	0	509.8
PNW	369	23311.320521703947	0.05744755298496775	0	509.8
PNW	370	22764.463455467583	0.1592748245013336	0	509.8
PNW	371	22177.903396279668	0.2611020936675016	0	509.8
PNW	372	21463.127380451773	0.3154382623464738	0	509.8
PNW	373	20809.461195867203	0.3154382623464738	0	509.8
PNW	374	20360.85733589834	0.3154382623464738	0	509.8
PNW	375	20181.000952455826	0.3154382623464738	0	509.8
PNW	376	20580.423189087644	0.25616650092787524	0	509.8
PNW	377	21846.193951484416	0.10154074945338147	0	509.8
PNW	378	23448.482693881517	0.4440887856003676	0	509.8
PNW	379	23498.221819161303	0.4524449923565957	0	509.8
PNW	380	22943.81375995736	0.1051460874488246	0	509.8
PNW	381	22062.956152167542	0.1051460874488246	0	509.8
PNW	382	20411.823839389745	0.1051460874488246	0	509.8
PNW	383	18523.704648920244	0.1051460874488246	0	509.8
PNW	384	17191.487199657924	0.17731235542056592	0	509.8
PNW	385	16321.054229006006	1447.299765979952	0	509.8
PNW	386	15960.732129507936	1785.7910564128515	0	509.8
PNW	387	15838.709498849172	1930.06641044689	0	509.8
PNW	388	16003.799366267733	2099.4825401653798	0	509.8
PNW	389	16507.588309533636	1913.3589292470276	0	509.8
PNW	390	17931.231661900958	1401.7008431137444	0	509.8
PNW	391	20655.937638373038	696.0086610052499	0	509.8
PNW	392	22273.15876907311	262.5461331407029	0	509.8
PNW	393	22073.952478797477	755.6024635169061	0	509.8
PNW	394	21635.68179375764	457.05758364050524	0	509.8
PNW	395	21123.570836310664	579.5639584927748	0	509.8
PNW	396	20607.225201871235	586.9213123543674	0	509.8
PNW	397	20144.23230379737	619.4270240765492	0	509.8
PNW	398	19795.09153503499	729.7873250633992	0	509.8
PNW	399	19484.86655038175	890.1109480064548	0	509.8
PNW	400	19686.17391863093	1278.258693841518	0	509.8
PNW	401	20889.697289195512	2151.1945630592168	0	509.8
PNW	402	22572.57032646864	2823.041492537985	0	509.8
PNW	403	22580.98385921379	3170.329799925008	0	509.8
PNW	404	22040.219417713863	3632.285972284477	0	509.8
PNW	405	21133.9101190682	4733.5590272917625	0	509.8
PNW	406	19558.350043767103	5159.179247251408	0	509.8
PNW	407	18028.02602912641	5140.062285053801	0	509.8
PNW	408	16741.687859512193	5321.048621319596	0	509.8
PNW	409	15294.35646861508	223.5965419102181	0	509.8
PNW	410	15016.623083513628	282.3511697378047	0	509.8
PNW	411	14943.588142223669	203.76799628326918	0	509.8
PNW	412	15149.773705663509	164.13375036942767	0	509.8
PNW	413	15783.566996587195	161.50669660568556	0	509.8
PNW	414	17218.308194317397	134.4366208662605	0	509.8
PNW	415	20031.15618616628	183.96229599637527	0	509.8
PNW	416	21764.807248952256	208.88504048469417	0	509.8
PNW	417	21494.593678023928	145.81290655769178	0	509.8
PNW	418	21000.73753204188	183.2084450887688	0	509.8
PNW	419	20513.258909508622	231.7518298535617	0	509.8
PNW	420	19905.58299923357	271.111949115286	0	509.8
PNW	421	19469.263354976145	248.54212999573696	0	509.8
PNW	422	19087.13020319767	307.5023501981292	0	509.8
PNW	423	18909.087050480957	282.8080486532376	0	509.8
PNW	424	19158.710743504784	327.87915435787767	0	509.8
PNW	425	20444.163845264757	323.63017905006467	0	509.8
PNW	426	22207.6298774346	799.8122321461735	0	509.8
PNW	427	22279.164623434448	2007.297514956383	0	509.8
PNW	428	21818.378199503317	2559.4014127617793	0	509.8
PNW	429	21088.881343325203	2843.157490741676	0	509.8
PNW	430	19553.468536437213	3459.9897311996287	0	509.8
PNW	431	17795.586401408214	5006.821814505116	0	509.8
PNW	432	16525.960005214958	5388.3499803877585	0	509.8
PNW	433	16406.855808582157	597.4832350745387	0	509.8
PNW	434	16142.788010903521	848.1403693134511	0	509.8
PNW	435	16135.274853369468	979.111215119149	0	509.8
PNW	436	16391.065214348233	1086.5832909364296	0	509.8
PNW	437	17135.485954439693	1116.9075304961304	0	509.8
PNW	438	18775.659024218992	923.6952001128493	0	509.8
PNW	439	21966.629077623238	740.9188839376467	0	509.8
PNW	440	23783.00569134618	646.8695944832987	0	509.8
PNW	441	23643.30703777512	686.5658240348203	0	509.8
PNW	442	23108.70520874145	550.7767302127816	0	509.8
PNW	443	22441.283867583035	412.7120092746035	0	509.8
PNW	444	21712.37920645771	278.1505584708173	0	509.8
PNW	445	21057.287947706573	452.0414406225567	0	509.8
PNW	446	20568.241248032857	340.4907749284798	0	509.8
PNW	447	20251.52353226826	49.96649358532682	0	509.8
PNW	448	20514.055332866057	13.137257864007289	0	509.8
PNW	449	21757.437874749787	90.5011097298279	0	509.8
PNW	450	23578.446363178668	337.6612137522183	0	509.8
PNW	451	23653.60726552918	647.0193079658427	0	509.8
